text,source_party,source_name,bias_estimate,model_uncertainity,sentence_id,article_id
"Photograph: Samuel Gibbs/The Guardian Microsoft does not provide an expected lifespan for the battery, but it should last in excess of 500 full-charge cycles with at least 80% of its original capacity.",Lean Left,the-guardian,0,0,e897495b-6a06-4f81-ae89-6624cd6d3f7b,c394ade0-ccb5-4351-8b8a-582ff2c92bb5
"Desperate asylum-seekers have drowned trying to return to the U.S., while hundreds of others have been subjected to unspeakable violence while waiting for their turn in U.S. immigration court.",Left,alternet,1,0,f8d21d5e-6b6f-47bc-a1e5-ee195648f706,37944716-6ed6-4e4a-93e1-2c63311c2908
"While not perfect, Florida’s SB 256 is certainly a step in the right direction, and other locals in the Sunshine State are nervously following the battle in Miami.",Right,american-greatness,1,0,e98d3711-42aa-479e-843e-5d189ab20396,46b326b2-9d0e-4646-8eb0-24cd02c2a5ac
"A former pipeline worker issued a stark warning about the Biden administration's far-left energy policy, arguing it is compromising American strength globally and putting families in a financial pinch as progressives continue to advocate against fossil fuels.",Right,fox-news,1,1,496432a4-de56-4d5c-8152-0fbbedd46939,8e6dc6a2-c859-4ec4-b1ce-d5294091c60a
We cheer it but do not demand or prioritize it over and against American interests.,Right,american-greatness,1,1,e466fbfc-0a36-4dba-9e27-6a200263ba3e,0a0ff047-43a8-4324-84e3-74dc41322c59
"Deletion Request Rights You have the right to request that we delete any of your personal information that we collected from you and retained, subject to certain exceptions.",Right,townhall,0,0,5d5dd03d-ce2a-44a8-b815-b3be6f0029a7,2aa19b89-ca72-44e9-98ae-d516fa8ecc4d
"The show, executive produced by Lear, ended its run in 2020 and featured a mostly Latino cast, including multihyphenate Rita Moreno.",Lean Right,new-york-post,0,0,bc59cc6c-e781-4fba-9ac0-9c3ab27aa108,b8ff2867-b9d4-44f6-af72-df8727b7a0a6
The one person who emerges with dignity utterly intact is Jones as the central character.,Lean Left,variety,0,1,c974211c-674e-4843-9d37-3dcdb2f2c4a1,89858755-f5be-4149-a853-6fb1650d63f3
"The above conversation is from an episode of Star Trek: The Next Generation called Schisms, where crew members ask the Holodeck to build them a table they've all seen in their dreams.",Center,cnet,0,0,bebb4486-0d80-4334-9eb8-fc84bcce6a9d,189e42b9-36e5-4e52-9699-0570c250ad34
Millennials - the generation born between 1981 and 1997 - appear to prefer urban life.,Left,alternet,0,0,705064fa-e66c-4147-8124-2d845573a6ef,b0ff71fa-4518-4075-929d-1332d4862c0d
"Within the past month, Egypt has flooded part of the nine-mile border area twice, causing two tunnels to cave in completely and damaging 10 or so more.",Lean Right,hotair,0,0,a12da4ab-c656-4c64-bec1-2a968d9e388e,5aa242f8-9da0-439f-be2c-33cf83e959e1
"It’s an awesome piece of equipment, with cinema quality sound thanks to its six speakers and massive subwoofer all built in, as well as a 4K HDR screen capable of displaying a billion colours.",Lean Left,the-guardian,1,1,f281e815-b846-4d4a-844a-40798d8606e7,9531fac3-eb21-4869-933e-76ac05a2e72c
"If you emphasize God’s presence in your corporate services or your private prayer life, you’re probably NAR.",Lean Right,the-christian-post,1,0,6b87d379-cb9c-4081-8e58-0941bd6fa4a0,57aeee10-8b6f-47e1-a14c-d26c183e5c20
"You’ve talked about selective decoupling, um, but they could start banning American companies.",Left,new-york-magazine,1,0,bfd63505-3c58-46e5-9369-0106b3010f1c,3161241c-835f-40ee-ab16-d57736ce8639
"Use a budget to understand when you have money coming in, as well as knowing when your bills are due.",Lean Left,time-magazine,0,0,07e59ff4-f76e-4779-8a43-d13aaa1997b7,00e718ea-77cf-4bfd-8082-33dc885928f0
"Like many child actors, Hudgens spent years struggling for legitimacy, having found fame on the popular - but critically disdained - High School Musical franchise (as well as the wretched live-action Thunderbirds adaptation).",Lean Left,the-independent,1,0,edc6115f-5d70-4185-8f19-9f99ce3a31f4,65296a1f-370b-4478-b0dd-a28eade2f14b
"Lear’s stint with CVS started in 2009 when the chain bought the independent pharmacy where she worked in Lexington, Kentucky.",Lean Left,usa-today,0,0,896f9a83-b370-4856-97e9-3dbc978dc0cd,ed425259-a835-4ba6-b382-5965dfdea65d
Advertisement But here’s some basic math that shows why this is a fantastical notion.,Left,alternet,1,0,00c04900-429e-48cc-b841-cf46c6ef29d8,c545338d-565d-47d0-8ca0-970832291434
Israel must finish the job or an emboldened Hamas will be free to repeat their savage attacks.,Right,townhall,1,0,296674c1-4c96-4e0b-9f42-80a0632c78e5,d85243f2-bd88-402d-acb7-8af397ded2a0
"Given the administration’s denial that there is a problem with an open southern border, it probably won’t motivate them to do anything to curtail the flood of migrants into the country, including possible terrorists intent on causing harm.",Right,newsbusters,1,0,3f215942-1b0d-469a-bf20-ab31665e99b0,71c28470-7a5f-4191-9229-836069029828
Gavin Newsom’s recent trip to China highlighted the use of subnational diplomacy to make progress on climate change goals.,Center,christian-science-monitor,0,0,bb712c4e-9396-42c8-b2c5-bc9d3b4413bc,a82f149d-cb05-4219-8c6b-c7d1369f49b6
"The ANC , he always said, stirred up most of the trouble.",Lean Left,the-economist,1,0,d390a725-689b-4696-99a9-5c7ed2ca99ec,3d388209-c5d2-4350-859d-0fe0459fb93e
"The ambassador said that young Nepalis are being lured to fight in the war with attractive financial offers, and are effectively being trafficked into Russia.",Lean Left,the-independent,1,0,d5586671-5983-4570-886f-f2f60ba4c64e,913a0f82-08c7-4f03-b34b-d526dd8f5780
Those with the most severe dementia may need care 24 hours a day.,Lean Left,the-economist,0,0,8beb7306-26d1-4c2b-a576-83946c9aa96a,82b26510-52f4-48c0-bd80-88afa3ab43f7
"For example, accurate state-level forecasts of seasonal monsoon rainfall totals would help Indian farmers optimize sowing and planting times, providing an estimated US$3 billion in benefits over five years - at a cost of around $5 million.",Lean Left,the-conversation,0,0,a9ec9c13-7163-4e54-a6f3-fa31e4b66354,33a4cd89-596e-48c7-83ef-016e0598501b
"Yes, this is exactly why we shouldn't talk about these things!",Lean Left,pbs-newshour,1,0,33ef3186-c8cd-498e-817c-cd8f6344e3f6,228ab5cc-dd14-40f7-bc1c-122b7d7d8529
"Laura Lindsay, Skyscanner’s director of consumer public relations and communications, previously told me such tools are getting more and more popular.",Lean Left,usa-today,0,0,f9590018-ecee-497d-947d-3fb3842e7adb,deb56f59-bb8a-4e8a-a389-a8e18f9a54c7
On May 10th at 2:00 PM ET Dr. Gilley will join TAC managing editor Jude Russo on a webinar to discuss his essay and the broader question of colonialism.,Right,the-american-conservative,0,0,aaf02deb-535a-4b64-a2e0-374a83f0e633,977f2e5a-e375-475c-81a7-f85bb1e57abd
"America has other priorities: competition with China, the war in Ukraine, political turmoil at home.",Lean Left,the-economist,1,0,bec170c2-1230-4bb4-a35c-bceeb8a09d71,3c515610-5bc6-461b-b46a-2a32732d8d03
"The state assistance, meanwhile, both reduces premiums for people and makes it easier for them to afford more generous coverage, with lower out-of-pocket costs when they actually use medical services.",Left,vox,0,0,47e932b8-95ff-4745-8d12-51199f1a49f3,7867dd34-77b5-431a-91c6-c04aac7c9996
This orthotic-based footwear is approved by the American Podiatric Medical Association.,Lean Left,abc-news,0,0,c5349ece-a678-4205-880f-080e6f555b02,04d8357c-de1e-4daa-abfb-4686dbbbb8de
"And unfortunately, even in front of the situation now, we are useless.",Lean Left,truthout,1,0,8286f9ec-e28e-4383-9846-8df2357e1421,96f3a55f-be7c-49de-ac11-32f1a48e4b52
November jobs data due Friday will play a major role in whether those runs continue.,Center,cnbc,0,0,500bee56-a5f5-492e-8ccd-ca2c359dca8d,7919d190-398d-42c6-9a3a-60d4eee1d748
"She was self-deprecating and even apologetic when speaking about the ecological impact of clothing, including garments tagged with her own name.",Left,alternet,1,0,c603d50c-d15c-4ef1-9448-712d5b318493,2949a203-181c-4681-9f4b-c293691b4ddd
"That is, until the most recent suit put them back in the spotlight.",Left,new-york-magazine,0,0,5025fda6-db04-4929-99d9-84a636856dc1,07db2347-31fb-4690-8e07-c44bab1890b3
"When Fidel's serious health problems in 2006 led to street celebrations in Little Havana, she took no joy.",Right,fox-news,0,0,acd1a293-9c1c-4a25-94f2-01ff5c1b6c1e,fa927421-38ed-4a2e-895e-c7aa1088cc2a
"At one point, he pauses to lavish praise on the restaurant scene in Rome; at another, he simply starts listing impressive titles he has held over the course of his career.",Left,the-atlantic,1,0,e749f57c-794d-47e4-8402-78c3307eab87,730e7086-bfa2-4749-87b2-14e1862dda18
"Rep. Kevin McCarthy, who this fall became the first speaker to be ousted from power in the middle of a congressional term, said he will resign from office at the end of December.",Lean Left,nbc-news,0,0,4916e3ab-3a19-4715-ae61-58c076ef3e5e,8ac01816-6316-4bed-8cd5-c89eade48e10
"Riley Gaines responded to Lee by saying that if Riley’s remarks were transphobic, then Lee’s opening statement made her (Lee) a misogynist.",Lean Right,hotair,0,0,ffccd7e5-9e2b-4d0f-86e8-b76eb77e0adf,08726592-e921-4c3c-a48b-9df350625532
"Still, Pouget says this is a breakthrough we should all drink to.",Lean Right,new-york-post,0,0,df5da475-e907-44f5-9dd4-da618562555c,24ef1da5-2b16-442c-a092-ab26a04c6b66
"Macri’s support will be important, as he can offer more seats in Congress and experienced former officials.",Center,foreign-affairs,0,0,2b453e34-9c53-4dc6-b029-ee7a3a26c821,dde83310-0b75-4369-86dd-a93d13615ee8
The numbers also point to a lack of rapid medical care on the frontline.,Right,infowars,0,0,02bdb122-aace-48e7-9d44-f1912ca49036,542ee213-25b2-4acd-a051-c9fac884d7cd
"As late as Sunday night, Sutskever was at OpenAI’s offices working on behalf of the board.",Left,the-atlantic,0,0,663f35b7-4e45-411e-b5b7-a99119e8b9ff,e882aad0-73d8-45d6-b78c-4791b2109637
"Other tried and tested withdrawal options commonly accepted are PayPal (e-Wallet), Apple Pay (Mobile Payments Digital Wallet), MasterCard (MasterCard Send - Debit Card), and Visa (Visa Fast Funds - Debit Card/Prepaid Card).",Right,newsmax,0,0,3d1d067e-894c-45b3-a117-a3cf869c54fb,fa296f44-4947-49ad-b7d9-9fbba47af0be
"The shifting loyalties and divergent personalities of Napoleon’s famed marshals played a critical role in decades of European geopolitics, but this is left out of the film entirely.",Right,the-federalist,0,0,8ee271f6-2cf5-4a8d-929e-02e0600809d2,4967c478-2191-4891-998c-12bc0cf529fa
"While Ukraine has followed its own destiny since the breakup of the Soviet Union, the author argues that the country has always remained central to Russia’s destiny.",Right,newsmax,0,0,4b4a020b-f755-48d5-8255-1c8dc7d40e75,1d1bc1b5-3c26-46d2-939b-3059d0e83335
"As a baby, in 1984, she saw her family shot by poachers in the Liberian jungle.",Lean Left,the-guardian,0,0,f7d3efec-2154-408f-8745-a2427ece70c4,2ff2cc01-e21c-4b99-983a-c6a6e1d72510
"First, you’re going to notice a spike in your energy from the caffeine and sugar.",Left,huffpost,1,1,847170fd-edd8-4c7e-aabb-0c4675d718e5,fac263f7-0244-4bd0-8813-12328561444f
"Restaurant Openings The company’s efforts to further boost unit growth will likely be a significant focus, according to analysts.",Lean Right,fox-business,0,0,97380b7a-d4b1-4392-bcca-39832e165625,11d36c62-dad7-46af-b1c8-07282ad573eb
"They are tech savvy, they want a better experience, they want a better toy experience.",Center,cnbc,0,0,7be4713b-dccf-4c3b-8288-1e74aa405263,a1da50f6-9a9f-486e-9da1-2954ce4321cf
And it would be a mistake to believe M4L’s agenda is exclusively about maternal concerns over what children learn in schools.,Left,alternet,1,0,9b15c2dc-ff02-41e5-9631-9a7f1d783797,58bd3f31-65c4-4110-851c-2dd21d32f2af
"If current immigration laws are upheld, though, most of the asylum-seekers will have their requests rejected.",Lean Right,hotair,0,0,61e27263-e5b5-4217-a222-9fdfbc55e4c6,4a65deca-9cac-41e3-b635-38e87041697f
Bold progressive ideas to preserve American democracy are more important than ever.,Lean Left,washington-monthly,1,1,a014c0dc-9df4-4757-889e-055c514e93c1,fd8ca8a1-cc4c-43b3-85e4-ef86ca581ee3
"(Washington Blade photo by Michael Key) More than 1,400 Israelis have been killed since the war began.",Lean Left,washington-blade,0,0,3bb1099d-3860-4a75-bffd-e08105de1a3b,a7c4bc6c-03af-4942-ad85-ceb3ee3db75f
"On Tuesday, a draft text of a document that will guide all countries’ climate policies for the next several years was released from inside those same negotiating rooms that Robertson was referring to.",Left,the-atlantic,0,0,c943c434-8a6b-4231-89da-1bcc92990ea9,483d5674-72a0-4321-9e26-6605e99ecd08
"He was a worship pastor and he met a guy in his neighborhood, and the guy had been a heavy metal drummer, and so they decided to do a Halloween night on their driveway.",Lean Right,christianity-today,0,0,1c01dd9e-5079-47da-81bc-df57fe15006c,562a1474-5488-400b-8958-d550700ae339
"Ancestry For anyone curious about their roots, any of the gift memberships from Ancestry are sure to please.",Lean Right,new-york-post,0,0,fc45dbf6-4240-4b1e-b412-abe82b85817a,945efd06-86f1-43cb-8f89-ec82154e71ed
He was the game’s leading rusher with 82 yards and also reeled in a 26-yard reception in the fourth quarter.,Center,pittsburgh-postgazette,0,0,223a8eea-06db-44fd-a860-78d9f67e5582,eae87e45-cf56-45df-809e-e9ae14bf8235
"And while they give us valuable insight into which shows are performing well, neither are definitive.",Lean Left,the-verge,0,0,652fd2db-0035-4b06-8433-a49a8e452b5c,52b75ee7-aa25-4639-ac8c-8030166dd66f
"Hamas is believed to still have more than 140 hostages, according to the Associated Press.",Right,independent-journal-review,0,0,1a7a83df-8042-4b57-bbca-3063d9636f4b,fb4386a5-7781-4b96-be35-c994e81c2b3a
"European carmakers had warned that failure to lift the tariff would add costs of up to €4.3bn (£3.7bn), which would be passed on to the consumer or absorbed by industry.",Lean Left,the-guardian,0,0,66b67a1f-6b74-40fe-99c2-598358a8ffc9,ca561f11-dc33-4321-a447-2adc5a6cc166
"On Monday, Israel hosted a special event at the United Nations, where former U.S. Secretary of State Hillary Clinton, Sen. Kirsten Gillibrand, I-Ariz., and top technology executive Sheryl Sandberg were among those who criticized what they called a global failure to support women who were sexually assaulted and in some cases killed.",Right,newsmax,0,0,e95d0545-8805-4c65-8818-46985044d87a,be63e8a0-64fc-4c3a-91ca-d573b9b30164
So they got together with a few faculty members and a counselor and hashed out a statement focusing on their common lives.,Center,christian-science-monitor,0,0,89b1cd7e-5917-4aa3-9c3e-8e4a6fa8dfc3,89d7c33b-9535-4ff1-8499-3e8ad9c00ed6
"Later that day, he was seen outside the Capitol wearing a green ballistics helmet and carrying an American flag.",Right,fox-news,0,0,9520c1e1-239d-4af4-b20d-224268142dce,dc3355e4-7036-4742-adc6-76d7f4b85bc4
"Before he was charged, SBF was widely seen as a benevolent genius, some kind of digital-era Robin Hood, who was going to make obscene amounts of money and then give it all away to worthy causes.",Left,vox,1,0,2fe94db9-3d84-41e3-b314-505c00b1e60f,11d74059-9edb-44b5-a319-3cd600346021
