text,source_party,source_name,topic,bias_estimate,model_uncertainity,sentence_id,article_id
It is a challenging environment for employers -- and many are pushing back against unionization efforts despite unions' improved public image.,Left,alternet,Finance,0,1,ac88953b-c5b7-4b9c-859d-01dcc3a89ec4,3c8d61da-9061-4d5c-9e20-73ab36c0e130
"### The Environmental Working Group is a nonprofit, non-partisan organization that empowers people to live healthier lives in a healthier environment.",Left,alternet,Environment,0,0,8f5526a8-bcac-4803-991f-b11a44a1cc08,f5a1de58-2de4-4816-86de-cda6749e016f
"But, none of it will happen-not from the GOP candidates or Fox News moderators, least.",Left,alternet,Politics,0,1,dca943d4-db76-453c-8b4a-61559dad0c45,300e033f-798c-4c5e-ab2d-48911d805921
"Under the provisions of these measures, people who use less water than they are legally entitled to risk seeing their allotment slashed.",Left,alternet,Environment,0,0,ca02de69-9f23-4885-99dd-a284bb61d047,871cd762-05da-408e-b783-1f2a9a0aa90c
"The scientists used a variation of a forensic technique called geographic profiling, originally developed to help law enforcement authorities track down criminals.",Left,alternet,Technology,0,0,4e7bf7df-8abe-4250-b839-b5ff83618d03,363a3eed-3a42-4657-be9a-c98718ba40f5
"None of these claims have ever been proven, and given how much the mystery feeds into Banksy’s brand, he won’t be giving up his identity in a hurry.",Left,alternet,Technology,0,0,de58cbcc-2455-4e92-b70b-33671fee4475,7a2d57bd-7b90-4a74-8b32-10c3c64c9cb3
"Hamilton explains that history, geography, and circumstances all play a role for specific groups.",Left,alternet,Conversational,0,0,8f306b4d-1040-4f02-9a87-3dd3acd6fb4a,6e749c1a-d6d0-42a0-bf7b-fa4e5e18476c
"Easy access to rural broadband, plus advances in sensors, artificial intelligence and robotics , would enable highly precise nutrient management, pest and disease control and manure handling.",Left,alternet,Economics,0,0,028f1b12-7d8f-483e-b793-2c5e03534d30,01d43f43-ba83-4b49-b5e6-9808b4d65064
"Oftent, DeSantis and Newsom spoke over each other, leaving Hannity the task of trying to corral the two.",Left,alternet,Politics,0,0,c5cee480-1643-4e89-ac88-cca7aac0e1d6,37513828-5b21-4a87-a4a0-5b3762992663
"Use this map to find out While efforts to ban books or censor education material have come up sporadically over the years, critics and supporters credit DeSantis with inspiring a new wave of legislation in other conservative states to regulate the books available in schools - and sometimes even in public libraries.",Left,alternet,Politics,0,0,3b4d12e9-51b3-4b19-a3c4-200455e5e77f,92e3b49f-9e8b-46b3-a76d-f4e213b9bbb2
"The Fed’s QE also provided some funding for the government to stimulate the economy through spending and tax cuts, without increasing its net debt burden.",Left,alternet,Diplomacy,0,0,e2e3bbc6-26a6-4cdd-99e4-84f7c83758c1,ef034476-b41c-4bbf-b472-e68c4f588af8
"Of the 10 people who lived in the Guerra house, only three children were U.S. citizens.",Left,alternet,Politics,0,0,4a7aa233-0f3f-47a5-9041-5fbbda53d9c8,f5715a36-0d7a-4482-aeb6-14184ee929ea
"If you relied on major media outlets for coverage of last November’s elections, you could be forgiven for thinking women were poised to rule the country in 2013.",Left,alternet,Conversational,0,0,4e7d9bf0-9166-445e-a0c8-005919286f80,c73189f5-dcad-4f8e-a375-16df3f87cfcb
House Speaker Kevin McCarthy floated a possible continuing resolution in a call with House GOP lawmakers earlier this week in order for the chamber to work through the bills.,Left,alternet,Economics,0,0,6509926f-f8db-40ac-8116-9b48f58edfdc,3f3a370a-2739-4a95-ad7c-a7750bd174a7
"In the exit poll, more voters nationwide said abortion should be legal rather than illegal: 60% said it should be legal in all or most cases; 36% said it should be illegal in all cases.",Left,alternet,Politics,0,0,41f45228-9582-48de-96f2-4ddfd3d60732,13bb3161-f2f2-407a-a335-468d45979e4c
Sparacino’s name is included on this list without any additional information on claims against him.,Left,alternet,Religion,0,0,dba7db75-8ad6-482c-9161-0da292424332,7fd17b85-691d-4c20-9e4b-4607fb9e981e
"Here, data on climate-related range shifts were used to test the frequency of local extinctions related to recent climate change.",Left,alternet,Conversational,0,0,b946dd35-071d-467d-bcaa-e4cfc31850ca,334da71f-cc47-434a-bab1-7d703eabc47e
"There are countless ways for your basic biology to go wrong over time, and these add up to create a unique network of aging-related factors for each person that make finding a one-size-fits-all anti-aging treatment extremely challenging.",Left,alternet,Wellness,0,0,b1a027d1-9c93-431d-90fc-52e85fc48a51,3cdc2c33-0daf-4fc2-8256-38289b64226f
The Bureau of Economic Analysis could not track all space-related government jobs since spy agencies and parts of the military don’t provide much information.,Left,alternet,Conversational,0,0,44ac3948-74a3-4a42-b546-7ee101710696,e07909dd-9c36-4223-a01c-89d70b5e4980
"Although we often think of Justice Anthony Kennedy as the pivotal vote on the Court in high-profile cases, yesterday it was Chief Justice John Roberts who played that role, writing an opinion that had the support of the four more liberal Justices - Ginsburg, Breyer, Sotomayor, and Kagan.",Left,alternet,Politics,0,0,a1ab5b4e-d31d-4369-9233-0ad571d46410,3433e6f2-06d2-441e-bc43-c8aefa4b763c
Addressing the roots of the housing affordability problem requires: a sustained commitment to investing in new affordable housing; preserving affordable rental homes that already exist; bridging the gap between incomes and rent through universal rental assistance; providing emergency assistance to stabilize renters when they experience financial shocks; and establishing strong renter protections.,Left,alternet,Conversational,0,0,44b37a57-3101-468c-888b-ee46d24b16f2,f9db22cd-3f14-4197-90fa-9dcb65bcef87
Other tests of drinking water from five systems in Massachusetts showed that levels of specific PFASs researchers looked for have risen over the past few decades.,Left,alternet,Environment,0,0,0fb4ccb9-aadc-4244-b9a5-245c2f9a1747,8bb18dd8-8adb-468f-9eea-2478bbd0d61a
These 24 individuals were charged with or convicted of a range of crimes and were pardoned or freed from prison by Trump.,Left,alternet,Politics,0,0,4f16999f-ef82-43e9-9c83-6a6717678d75,75cd5bc1-9973-465f-a5bb-80ec52e6cb06
"Good art doesn’t come from wokeness, and social problems starved of debate can’t find real solutions.",Left,alternet,Literature,0,1,27657b43-e3f4-4229-ac8a-0cdbcdc1077e,04923c3f-d587-4eea-be18-4b6902b5677f
"Crow and his firm have not had a case before the Supreme Court since Thomas joined it, though the court periodically hears major cases that directly impact the real estate industry.",Left,alternet,Politics,0,0,0b5d0660-3bc6-4844-ab74-f918a324d3ff,4f4d3fe9-856c-4fd9-ae86-f8a1a960b3fe
We will publish stories that have appeared in other publications with their permission or if the author currently holds the rights to the story.,Left,alternet,Media,0,0,061c3b0e-656a-4c77-b81c-0a454baacd2d,ee8cdc3c-98f9-44dd-ab00-af981f1b48db
"As the New York Times reported, the elder Carlson was on the board of a Washington lobbying firm hired to help burnish Budapest’s reputation, though he didn’t appear to play a role in his son’s coverage.",Left,alternet,Politics,0,0,54aa1523-da28-4c9a-b094-232881b9708a,c904510c-99e4-4f8d-b00a-bba62b074e77
Nor can you accuse Rockwell of naivete or of not having studied the masters of the past.,Right,american-greatness,Literature,1,0,2291de1a-a3f0-4755-936e-42432fec8ce7,c2a36cc0-ea82-4ceb-8530-756545a3a082
"This economic situation has placed young people in a vise grip: either take on massive amounts of debt in order to have a shot at a middle-class life, or accept a place in the unstable and often grueling world of blue-collar work.",Right,american-greatness,Economics,1,0,39ca2544-433b-4582-b808-4813f300aa0a,4d1a9012-4339-4cf4-ac4c-b7182f8518f9
Precivilizational greens in California prefer blowing up dams to building them.,Right,american-greatness,Politics,1,0,63c92bd0-1997-48c9-a31b-0d688e3e10a4,f64461a1-31f6-4da3-9490-8eb19da35bcd
The future viability of Zionism now hangs on his next moves.,Right,american-greatness,Geopolitics,1,0,2bc9e0a6-c90a-4e5e-8a9f-07b82e8f2d5a,cb0bc3fb-ac6f-4beb-98b2-2bbb2ca85b38
"Understood as a spiritual phenomenon, Leftism means the elevation of the weak, sick, and dying at the expense of what is strong, life-giving, and noble.",Right,american-greatness,Politics,1,0,06ca6b40-ef0b-40e5-bf08-2398cbb53ad5,e88f8459-8556-46cf-93a9-5bbfbdd5cadf
"Every time another outrageous and divisive initiative is announced, whether it’s paying reparations, condoning the 2020 riots, or taking children away from their parents so they can be castrated, the population is distracted.",Right,american-greatness,Conversational,1,0,e4cf08f2-25d2-41ad-9ccb-88a865d72997,0ed948fe-95c3-460f-a234-a0d2c582a9cf
"But Benjamin Netanyahu is Israel’s longest-serving prime minister ever, and he comes from a famed Zionist family.",Right,american-greatness,Geopolitics,1,1,585adcba-d0bd-42f6-b577-5ab6aa69eeb2,cb0bc3fb-ac6f-4beb-98b2-2bbb2ca85b38
"First, the abortion issue has been blown out of proportions and falsely attributed to a number of losses the GOP has faced since then, many of which had nothing to do with the Dobbs decision.",Right,american-greatness,Conversational,1,0,c6e2762b-8604-4237-801f-c86779a363aa,33650d33-9d99-46f2-bb50-e53b0631b06d
"Tragically, at least one young girl was brutally sexually assaulted in a house full of illegal migrants who crossed over Biden’s porous border.",Right,american-greatness,Politics,1,0,cf3e791e-d2e4-4ce0-b95a-9179cb106d36,26a1a145-1afe-4849-9993-15224be515fc
"The worst of the one America hates what Norman Rockwell signifies, and would look upon the boy and his grandmother with downright hostility.",Right,american-greatness,Literature,1,0,05b6cf2c-9661-4ad2-af50-0f43b27dc7de,c2a36cc0-ea82-4ceb-8530-756545a3a082
"It is ironical, then, that Weaver intensely disliked the title, which was foisted upon him by his editor.",Right,american-greatness,Literature,1,0,1c5a78c3-5315-4a51-8cf1-1f0e409bd3ad,c4931602-65fe-4702-acda-05d8cae935ac
"The seismic policy errors of the lockdown era have since been exacerbated by Joe Biden and aligned collaborationist Republicans, to create an economic cauldron into the end of 2023.",Right,american-greatness,Finance,1,0,2ce38fcb-7e17-45ea-af15-4fae92e18e3f,40bfd5a9-f60c-41b8-9766-ccd74b7a1cc1
"But in this present quagmire, none of those typical dynamics exist.",Right,american-greatness,Finance,1,0,2ce7a567-4f1d-4814-adb1-8df1ac9a3edc,40bfd5a9-f60c-41b8-9766-ccd74b7a1cc1
"I was chatting (that is to say, emailing) with a percipient friend recently who, having cast a doleful eye about the mad, mad world we inhabit.",Right,american-greatness,Literature,1,0,cc0f6f27-d443-4135-b3db-6d5ec20e0858,84ec78d3-ccaf-46a1-a5a3-e8bb1a2d8ce0
"For the first time in their lives, many of the ignorant protestors suddenly professed concern about refugees, colonialism, disproportionality, innocent civilians, and the rules of war.",Right,american-greatness,Conversational,1,0,15135210-296e-442f-9b0f-5515c0d95f40,01844bf6-a339-43ea-976f-62d4c1e8e214
"His brilliant Department of Energy Secretary, Jennifer Granholm, the same woman who once recommended buying an electric vehicle to combat the high price of gas, and also said that killing drilling in ANWR had nothing to do with the price increase at the pump-has certainly failed at relieving the pain so many are feeling as they drive to work each day, but she has succeeded in rewarding Biden’s cronies in the EV industry.",Right,american-greatness,Sports,1,0,a0290b73-f4f2-4f79-a67c-9d274194f22e,812c001a-d2c4-42e1-b752-7aada3d05ce4
"His policies in California - which have returned record-setting homelessness, illegal immigration, and crime - may well foretell the fate of the rest of the country, given the Golden State’s outsized (and perfidious) economic and cultural influences.",Right,american-greatness,Politics,1,0,db1c12a6-dcf4-4396-8aa9-02d7a4f5d052,4ba85678-4e65-48b1-83ca-13c04b28734b
"Unfortunately, millions entered California at precisely the time of a new tribalism and racial essentialism that has taken hold of the state’s government, media, schools, and universities.",Right,american-greatness,Security,1,0,58e5027b-82ed-4608-b9e7-1c52447177c2,cbd52b7a-fcd1-4a91-82a7-ecd92836dc8d
We need coping strategies to get through each day dismayed by this atrophy of our souls.,Right,american-greatness,Literature,1,0,b6174f08-a2c2-4c7e-a2c5-25c197f32472,7ee8f0b6-c429-4ef4-bb0c-15f08ee463f3
The majority wore masks to hide their identities in the fashion of anti-semitic Klansmen.,Right,american-greatness,Conversational,1,0,e22d1901-b101-4cbc-8801-007f8ab06888,01844bf6-a339-43ea-976f-62d4c1e8e214
"It is a slave to its animosity or to its affection, either of which is sufficient to lead it astray from its duty and its interest....",Right,american-greatness,Conversational,1,0,f399ddf0-c263-4a50-b817-dc45ad45bae2,50a3a4df-df90-4039-9bda-03bb59c75b93
People were shocked at the support for Islamic terrorists in our institutes of higher education but they shouldn’t be since the far left has supported radical Islam ever since the KGB financed Islamic terror movements in the 1960s.,Right,american-greatness,Politics,1,0,36d04518-3b09-4ed8-b6a2-f5e064a6f94a,7041bfa1-99fc-49c4-a1de-86fe5f308fb6
"But it is possible that members of these disparate, artificially enflamed identity groups may someday recognize a planetwide lockdown being orchestrated in the background, and stop fighting each other.",Right,american-greatness,Conversational,1,0,ba616dd7-7bef-4564-9008-0a74663cdc86,0ed948fe-95c3-460f-a234-a0d2c582a9cf
"Among Americans aged 12 years and older, 37,309 million were current illegal drug users as of 2020.",Right,american-greatness,Literature,1,1,d85ae493-5ec3-4b35-b19c-1b2b712852cf,7ee8f0b6-c429-4ef4-bb0c-15f08ee463f3
Even regular people know that you don’t turn down a raise and you don’t celebrate a paycut.,Right,american-greatness,Economics,1,0,c2b9ae17-1129-4483-a63d-64daaebc34f5,23560228-6738-4092-a158-bc4578b5319c
"Are they bullies who count on the Western silent majority remaining quiet as they disrupt lives, trash Western tolerant culture, and commit violence?",Right,american-greatness,Conversational,1,0,ba651c8f-55f3-4d3f-900e-31d4283b21c5,01844bf6-a339-43ea-976f-62d4c1e8e214
"Second, make the economic case that the flood of illegal aliens makes an already brutal economy for working-class citizens even worse.",Right,american-greatness,Politics,1,0,fbdb9133-8cc3-4d8f-a414-266962034b1d,26a1a145-1afe-4849-9993-15224be515fc
"Gilbert and Sullivan are satirists in this sense, as, in his satirical forays, is Horace, Juvenal’s meticulous, urbane precursor.",Right,american-greatness,Literature,1,0,cf7f4e62-c132-4742-b41c-3975475472e4,84ec78d3-ccaf-46a1-a5a3-e8bb1a2d8ce0
"It is not good for the world to be homogeneous, because homogeneity is but a monstrous way of being alone, and when you die, your place knows you no more, because you never had a truly human place to begin with - an Armenia, or an America.",Right,american-greatness,Conversational,1,0,b95a4094-7e5a-473a-a1cd-d18ec220baba,4d55562c-a7a3-4cce-b873-f5c5b8b824d7
"The nation’s highest gasoline taxes along with steep sales and property taxes-coupled with unaffordable fuel and housing, a homeless epidemic, dismal public schools, out-of-control crime, and mass, illegal immigration-soon all led to a bifurcated state of rich and poor.",Right,american-greatness,Security,1,0,ce5cfd4a-bb01-48f0-b52d-713c7530ea69,cbd52b7a-fcd1-4a91-82a7-ecd92836dc8d
