text,source_party,source_name,topic,bias_estimate,model_uncertainity,sentence_id,article_id
"That loss is offset by unusually high olive oil prices as climate change hits Spain, the world’s main producer, where drought and extreme heat waves have devastated production.",Center,christian-science-monitor,Economics,0,0,1bf23e8d-cbee-414d-a089-c1a4fc2d09b5,bc6f102e-9915-48ec-a096-771042847d74
"Saxo analysts see gold, silver, and cryptocurrencies doing very well in an unpredictable environment for the world’s reserve currency and the unsustainable current accounts among deficit countries.",Lean Right,rt,Economics,1,1,be925627-6c31-43b4-9736-966b113298b6,acd4bd16-0551-40b1-bf8c-c64b4797ef0e
"Are you the kind of person that has to manuscript it, what you're gonna say?",Lean Right,christianity-today,Religion,1,1,108df775-b83b-4eb9-bcdc-c63f1d864d4e,562a1474-5488-400b-8958-d550700ae339
"The horrors in Leave the World Behind might be man made, but nature makes its own sinister intrusions into the picture, murmuring with threat and maybe the faintest of passive warnings.",Lean Left,vanity-fair,Entertainment,1,0,2622817e-1cc3-45b3-9257-1f51f70d0978,54b31355-4004-4f12-aaeb-cf3ee71934b6
"He gave every encouragement to the importation of corn and either sold it at reduced prices, or distributed it gratuitously amongst those who were too poor to pay.",Left,alternet,Environment,1,1,aa0f982f-0a7c-4e80-9906-9eb7c1fb9dfb,30c1ea85-6fe6-4fd5-ba97-7c6e319d69a5
My youngest once threw a massive fit because I demanded she hold my hand in a busy parking lot.,Lean Right,christianity-today,Religion,1,0,6e0ef0f4-37f9-4964-b11c-ab4e6f31bd76,d2059693-9cca-4ee7-b135-9b62eaca482f
"The district reimbursed Disney $20,459 in 2019, $20,650 in 2020, and $24,482 in 2021 for employee food and beverage discounts.",Right,newsbusters,Conversational,0,0,1ae194c6-b60b-44c2-b014-589cc30268d3,47efe2ca-380e-4e7d-9031-100010debcc2
The most important development in conservative thought - to continue torturing this metaphor - is that people on the right now realize where their tickets are.,Right,the-federalist,Politics,1,0,5964b39d-5b65-4649-93a9-416a26dbd85d,d16d554d-1ddc-4cb6-96a1-d0ceb660ba2e
"Home Opinion The crisis for Armenian Christians isn't stopping In a little-known part of the globe, the world’s oldest Christian community is literally being starved to death.",Lean Right,the-christian-post,Conversational,1,0,b8330d61-dd78-4e7d-a2ae-534611fcbdbd,715e6c9e-1b12-4341-9f26-3c00c246ee1b
"Educate The Congregation and Promote Understanding Host workshops or seminars on grief-related topics, such as the grieving process, coping strategies, and supporting others in their grief journey.",Lean Right,christianity-today,Conversational,0,0,c7983c6d-9d4b-4db4-8e45-c07e02f36ce2,70322c03-c336-4178-b6b1-da6abee60560
"A man along with his daughter wades with his stalled vehicle on a flooded road during heavy rains as Cyclone Michaug makes landfall (EPA) A four-year-old boy died in Tirupati district after a wall collapsed over him, C Nagaraju, executive director of the state’s disaster management authority said.",Lean Left,the-independent,Environment,0,0,4416e9a2-a7b0-4030-be32-f9437411cbe6,cf14ab77-256c-402a-beb6-14371c921342
"I expect all civilized leaders, governments, nations, to speak up against this atrocity.",Lean Right,hotair,Geopolitics,1,0,502a85ad-bd64-4d01-bc6d-11599c52abd6,cf0a37b4-a328-42e7-a0f9-8d239833d04d
"Four months later, believing Trump still possessed even more classified documents, the Justice Department issued its subpoena to him.",Left,alternet,Politics,0,0,71e88075-80e1-48e5-a995-2c9f371f0352,73f0da36-1457-44f8-a6a4-7a4a31a558a0
"Economic well-being a factor in household size Around the world, living in extended families is linked with lower levels of economic development: Financial resources stretch further and domestic chores such as childcare are more easily accomplished when shared among several adults living together.",Left,alternet,Conversational,0,0,6002cb89-afa9-4a36-87d1-8bce2045efa8,bb9b2533-e3ec-47e9-9e87-7623c0a3fa1d
"There were complications in the studies involving school days, school size, testing practices and more in the six students that did allege lower infections with mandates, the report said.",Right,wnd,Healthcare,0,0,19100fbe-fc6c-4157-9f7e-b1aa2c381695,ee8accb9-10d3-4290-b3d4-5164dfea5e65
I started to get more health conscious and dumped calorie counting for the Dash Diet.,Lean Right,boston-herald,Literature,1,0,01c98db9-c6af-47fc-85fd-728939942257,dc2443fd-092d-4a05-91ca-991febe807fc
Because prayer alone is not enough -- you need a target for your prayers!,Right,cbn,Religion,0,1,062aa765-72c8-4d3b-bc06-6b3f695a3b76,3ea95877-0f42-4615-a4a4-749d56489e59
"The complaint, which is private but was obtained by the Guardian, alleges that the rightwing organization is in violation of its 501(c)4 non-profit status.",Left,alternet,Politics,0,1,cd7da090-8d79-48d0-bb6d-bc9cd479a14a,dda42311-444d-406b-bafa-c7db52455ef0
"If, however, Wilson agrees to suit up and play - as preposterous as that may sound.",Lean Right,new-york-post,Sports,1,0,307c19f2-d7a8-44de-91db-157180d455bd,87ca8954-9bd1-4d23-8122-56a1f66247a4
"That truism is on display at the Asif Culinary Institute of Israel in central Tel Aviv, where volunteers are working under the direction of some of the city’s most celebrated chefs to deliver thousands of meals to newly displaced people, to kids cut off from school lunches, and to older people who no longer have a community center to count on for meals.",Center,christian-science-monitor,Conversational,0,0,e3677805-1849-40db-acae-8330da896f9e,724ceb72-0c82-4854-9ca4-e33472f5f965
"The locales their travels take them to include Hawaii, Australia, and South Africa.",Right,newsmax,Entertainment,0,0,f07a6e92-928d-4a0d-b7c1-c34a0ca8a97e,46109f2e-7ae6-4a91-93d4-85e10e0111e4
MRC Free Speech America additionally caught Google burying Haley’s campaign website in six separate search queries.,Right,newsbusters,Politics,0,1,e0e2ce07-7099-4c3c-8078-268f2c23179d,14d518b4-3500-4a5e-9713-db40a6595172
"For one thing, I’ve seen the level of alcohol consumption in some of those long-lived European countries.",Center,deseret-news,Conversational,1,1,54ac2888-de5f-47f8-be74-19e2c5eacddd,54523561-8bbd-4417-9a95-1f0a39cd5509
Little Sue evidently thought she had the green light to attack the Jews.,Right,american-thinker,Conversational,1,0,a80f7b36-9796-4aab-b1e9-da12689ebe9e,dab0edc5-7d8e-4206-bcac-c604034fd26c
"But it’s a zero-sum game, and whatever money you make has to come from some greater fool.",Left,current-affairs,Conversational,1,0,a7a5c2d5-3b4c-4366-880d-0f190cb80b4f,b72c185e-fc57-4621-a62d-01c15ae800c1
"Individuals from foreign countries, seeking to visit the U.S. legally, playing by the rules, and spending their own money while in the U.S. are told to wait in a multi-year line.",Right,american-thinker,Politics,0,0,1310a21a-1254-4dac-bbc1-0ee9ca0b050e,80f227a1-ea58-4f47-9180-8cba3e727613
"The year 1064 was a tumultuous time, one marked by escalation of U.S. participation in the war in Vietnam, the beginnings of the hippie movement, and, of course, the British invasion of America’s music scene, headlined by the Rolling Stones and especially the Beatles.",Right,newsmax,Conversational,1,1,4126604f-22c7-4abc-a490-f6930a2c4bcb,1228ac50-0fd7-4c41-adcd-3fc07363707a
"After going 0-for 5 - games, not man advantages - in early and mid-November, Detroit has at least one power play goal in each of its past six games, with a 9-for-28 (32.1%) mark that echoes their 12-for-37 run in October that launched a 6-3-1 start to the season.",Lean Left,detroit-free-press,Sports,0,0,d0d89d7b-5751-4bb4-8e4d-3a55aff00dae,1d47d6ac-1bfd-412f-ac9e-ebbea97d269e
"Interview by Jane Dunford For more information, maps and advice visit europeandividetrail.com.",Lean Left,the-guardian,Conversational,0,0,223fbe44-01d8-4c58-b62d-7b7287f0628b,f6e27b7a-7c5b-41c8-bf3e-15764810b70c
"You don’t have to be ashamed of your porn habits, but let’s maybe keep them at home.",Lean Left,the-independent,Politics,1,0,ec2a84a7-8f9b-4ac7-bc15-855b577e0148,49608dcb-e794-44c2-bd08-53f0ffbaa6b8
The disparity in ad buys is even greater here: The GOP has spent $3.6 million to Democrats’ $1.1 million.,Right,newsmax,Politics,0,0,9114531e-fc32-4520-819c-8944acd8a3b1,902e8182-dd02-4e5e-9d8c-186d0fba8d8f
"Also like Pence, Carson has a strong appeal to the Christian Right with his unwavering social conservatism.",Right,american-greatness,Conversational,1,0,04cb9771-d5d9-415b-b7c2-21a68f9b1e4b,33650d33-9d99-46f2-bb50-e53b0631b06d
"Scientific predictions are that on our current course, the Amazon will shift in about 15 years from being a net sink of carbon dioxide to a net emitter of carbon dioxide, sometimes called the lungs of the Earth.",Left,alternet,Healthcare,0,0,a4c4524d-97d5-4fc2-b93f-0c387fcd59e0,2b83d03b-7297-44db-8d57-5f456c3971ac
"Of those 171 places, 38 have flipped from red to blue since the 2000 presidential election.",Left,alternet,Politics,0,0,53634189-ee2d-41eb-a5c4-044d9a558958,9e4107ea-c554-4157-a6d9-85aa963f8cfc
You’ve got to swing from the heels more often than the Times did to have a really great sports section.,Left,esquire,Media,1,0,3c3432e3-a6a0-4906-a7ee-64313b8595cf,53ceaa10-8424-4291-8e4f-a9128965ae00
New York Post may be compensated and/or receive an affiliate commission if you buy through our links.,Lean Right,new-york-post,Gastronomy,0,0,1cadad45-518e-46cc-8213-d858568a218d,ce3b965f-c094-4551-b2e5-622c52598c5d
"In short, we’re spilling the beans on everything you need to know to become a truly savvy online shopper.",Center,detroit-news,Finance,1,0,0669892d-d804-471c-b3fe-8a50c030bdd6,3e6269b4-5079-4565-ad85-a434297774ad
I’ll wager most viewers would have preferred to see the troublesome brats she was babysitting devoured instead.,Lean Left,the-guardian,Entertainment,1,0,16efc8f3-d423-40f4-b6d3-40d7f24c540d,cbc47e08-fc1e-4f83-bbb3-1762c639c3b2
Why doesn’t he use his bully pulpit to demand action to help Americans?,Lean Right,washington-times,Politics,1,0,cd3f979e-79a9-4c0b-affa-965b741176f9,951df3b1-01fe-43f7-b718-beca4adc2c6f
There were people in Las Vegas who would cut out your kidneys and leave you in the bathtub.,Left,salon,Festivity,1,0,e696a173-db7e-4b34-a7be-2bc190db6b3d,1c2b2efd-0fb7-4af1-8786-b31b082b7b4b
The scrambled situation and frenetic pace of lobbying for a spending package were on full display when Mr. Zelenskyy scheduled and then abruptly canceled a virtual session with senators to make one last plea for the aid.,Lean Right,washington-times,Politics,1,0,2a75fdca-bec8-4660-9551-0f02a299d1dc,fc5e225f-65c6-4a06-8226-2b6e9dd68040
"Back in the early days of the profession, the dragomans of the Ottoman empire knew what a dangerous business they were in.",Lean Left,the-guardian,Conversational,1,0,a0a8e974-7793-4843-a336-96349f0a1ec9,1da3aa6f-f1a2-4413-98be-6037651da3aa
If you can’t be that mildly complimenting to the Dems or Biden then... just don’t say anything.,Left,daily-kos,Conversational,1,0,d89bb730-5bd2-4763-9642-6708e7b41f0c,31451909-55dd-4446-ae37-cc7b74137791
"As well as the Capri, I’ve owned an original 1960 Mini Cooper, an MGB GT, a Saab 900 Turbo, a Mazda convertible.",Lean Left,the-guardian,Entertainment,0,0,611e7a62-1718-4631-b1ea-833272ccb89e,62376e88-ff0f-4b46-b4fa-82a764a11cf9
"Later, the shooter testified to a defense psychologist that he was relieved for the first time in his life when he was in the counselor’s office because he just knew that sheriffs would burst into the office and arrest him.",Right,american-thinker,Security,0,0,8bd5b5b9-c8cd-4ae0-b653-f677b0c63364,f1ab6a69-1e7b-4bd0-a393-cbbe59a52b1a
‘Paperback Jack’ tells the story of the most important decade of the twentieth century through the point of view of a writer who in his efforts simply to make a living doing the only thing he knows how to do has no idea of their significance until his career is coming to an end.,Lean Right,washington-times,Literature,0,0,869065dd-10aa-481c-8b4b-c5d12e73ae22,b9560ad3-a9fc-4e89-ab01-f404966ff044
"There were eight financial closings and refinancings in 2022, far higher than the long-term annual average of 1.5.",Lean Right,reason,Conversational,0,0,bf470678-107f-46ce-93c7-40a476268eed,ae4cafcc-cee5-438a-80fc-73bbdd08bd78
"But both before and after this portion of the sermon, Stanley contradicted that ethic.",Lean Right,christianity-today,Religion,1,0,26dab2e2-6148-4eed-af71-638f46d98013,81ecce98-748f-4694-ad36-a76c33825093
"And they’re also still looking for you, in case you didn’t know.",Lean Left,cnn,Conversational,1,1,2accbc8f-29ce-412f-a40c-8ebe1210ef0d,d938637a-dcf6-4d2c-b1fc-fd0a116ea63d
Allowing millions of unvetted people to pour into the country is a massive national security threat.,Right,townhall,Politics,1,0,a9384f22-7f57-4af5-9c3a-ae82bbf43250,d344b857-a51e-4d69-8a46-77c7db6cae94
"The deep state smeared him as a Kremlin agent without evidence, and he suffered significant hardships as a result.",Right,newsmax,Conversational,1,0,840ba85f-e52f-4fcf-968f-142efab6a1aa,30307f5f-e142-4c2a-ae4d-edf7d9c1499e
But there are variables at play - including the density of a neighborhood or region.,Left,alternet,Conversational,0,0,7a0474d0-76f5-4412-b62b-deb75bb51ff3,0deb662e-c438-4961-8849-304fce145fc2
"On the fourth Saturday of each November, as we have done in the past, our nation commemorated Holodomor victims by lighting candles in their memory.",Right,newsmax,Geopolitics,0,0,ec206d0b-72ca-4eb8-b6cd-f147b7982dcb,06c69579-2ef6-4fca-b2dd-f10fc59ecdba
"It complained that the curriculum encouraged western values and dress, promoted democracy, covered other faiths and taught pupils about non-Muslim writers, including Shakespeare.",Lean Left,the-guardian,Conversational,0,0,d6eb67aa-20fb-4ff6-af5b-c0de47806d5f,b9c3b5ad-5cad-42a9-8b62-f6a1fce0a9a5
"Putin should not be out of the country for more than a day, as he is expected to be back in Moscow on Thursday, where he will meet Iranian President Ebraïm Raïssi.",Lean Left,politico,Geopolitics,0,0,4795dcdf-8caa-414f-be9d-cea433800a92,6d29d4d6-5cb4-4d9f-8b20-73ccc6b590ac
"""At night we see the moon shining bright, but did you know it doesn't produce its own glow?",Lean Right,the-christian-post,Family,0,0,3ca11309-e473-4777-bc77-5b3286c5d438,f527b7cd-87c2-460c-9a18-c4207bc45010
"With his obvious unfamiliarity with the Bible, committing adultery with a porn star, bragging about grabbing unwary female private parts, and conviction for a sexual assault in a department store, supporting Trump while claiming to be a Christian would seem highly hypocritical at best.",Left,alternet,Religion,1,0,b0839e2e-465c-42e9-8108-d966d34189ff,24c1d8c0-7115-42c5-b46d-f335f269e29c
"Today, the EDA has regional offices in six major metropolitan cities; these offices enjoy relative autonomy in the disbursement of grants.",Left,alternet,Conversational,0,0,0773645c-2d75-435a-ab89-a6f26c90720c,06162ca9-3ba0-496d-a6d5-188201ec9949
"Still, Sebald lamented that it had taken so much effort from parents to bring it to fruition.",Left,alternet,Conversational,0,0,72c48e93-fb75-4aa7-a636-6f96f18897d9,eef9ce1d-8086-488c-b542-c87287e6e4c6
"And while Verstappen’s loyal fans show up decked out in orange wherever he goes, over the past two seasons he’s won with such relative ease, it’s drained some drama from the races.",Lean Left,time-magazine,Sports,1,1,e009517a-c654-49be-8d51-4cb0da1353e9,2d88a5ae-fa0c-4d92-bfbd-b0eb979751cb
"Did it ever make her - third in her class at Stanford, first woman on law review - angry?",Center,christian-science-monitor,Politics,1,0,08dcef8d-dcea-4876-ac12-85189096fe0a,1aff1eef-621e-4f2c-a8c0-c9cc639dc6c2
"It is a means of restoring local pride and reinvigorating town centres, of attracting tourists and delivering soft power.",Lean Left,the-guardian,Diplomacy,0,0,8c3af9e7-8d62-441b-8217-f52eb3f3f322,67e0e727-08b2-4efa-afa5-ffa154ea97be
