text,source_party,source_name,bias_estimate,model_uncertainity,sentence_id,article_id
"Still, there’s something nice about these women’s rather untortured commitment to the people they love.",Left,vox,1,0,94a0f694-5d9f-4a96-82ae-70e93dbd56a8,cc1e8e94-39d0-4cbf-821e-7c2f328fe7ff
"Instead, its main purpose seems to be to stir up hatred for a state enemy, and blind support for a state ally.",Lean Left,fair,1,0,6b2e8e27-a4ef-46ae-8926-654be6f4506b,fecb4263-aa05-4402-98ea-9ace9ff94e6f
"His mother took him to a wide variety of performances - including dramas, musicals and operas - when he was young.",Right,national-catholic-register,0,0,a473344d-8d0c-4ffc-ad26-c10f0d52ddb2,07411d19-1cfe-4895-8411-41df55d09e57
But lately the apocalypse that's most preoccupied Musk is the one where artificial intelligence becomes powerful enough to take over the world and kill all humans.,Lean Left,insider,1,0,6bb2fffb-16c4-4f4b-852a-52b99cd2c534,6ca8f0fb-bdb8-4b90-829a-41a21db84dd1
To ignore the evidence perpetuates a myth that only serves to bolster existing power structures.,Lean Left,the-conversation,1,0,dd291ca2-67b1-4541-b3d4-0162e15081d0,f5e72630-fe49-45c4-90ae-c32eebd3c5ce
"If you’ve spent any time whatsoever on platforms like Twitter, you know about the kind of malevolent, always-willing-to-escalate trolls that flourish on those platforms.",Left,vox,1,0,07a22899-3dbb-48f9-8597-071db0d11ef6,7c51d182-653c-4e0b-854e-f5e7b42945fb
"Sure enough, after the first round of credulous coverage, the facts started to emerge: Planned Parenthood doesn't sell baby parts.""",Left,alternet,1,0,544f1c03-17cc-4376-a0dc-5a7a67350285,6de9de8c-6a53-454c-a85d-962ae7b1ceb7
And the government foots the bill in a nationalized healthcare system.,Lean Right,washington-examiner,1,1,8de6b8ce-2a0c-4ba9-b7bc-3741b273afcc,d13482ce-2843-4ee0-982b-6b96e051019b
"Tammy Duckworth: Nobody on this list has earned the ire of Trump’s campaign and his allies in recent weeks like the senator from Illinois, who found her patriotism questioned by Fox News host Tucker Carlson - despite her having literally lost limbs fighting for this country overseas.",Left,alternet,1,0,f6817512-8006-4c51-a438-40cd2f0003eb,35909d6e-e133-4398-910d-34f9bc66c7ba
"Coral, an anemone-like marine animal, gets most of its color and food from a kind of algae that lives within its tissue.",Left,vox,0,0,408112d2-0ee6-4e4a-b9a0-dcb8e4174730,39c0975f-a94c-428c-b41f-b6737b9c527c
Thousands of Palestinian civilians have already been killed in the crossfire in the Gaza conflict.,Right,national-catholic-register,0,0,ef9a7e21-72ce-4f9b-9779-b4612ceec8bb,16e549cf-0ba1-4217-ad11-a0b1c9a6b049
Amazon's sovereign cloud is likely an attempt to allay some of those fears.,Center,cnbc,1,0,f4708688-27eb-40d4-a095-78ec272da029,510dff68-d2ac-4f66-aa1f-5d00303bbd24
"Day 2 Fort Augustus to Invermoriston 13 km/8 miles After a hearty breakfast, stretch your legs as you climb through a forest of birch and pine, beside a stream and uphill to a forest track.",Lean Left,the-guardian,0,0,18028ba5-8204-4dd6-bd15-8b532b9f8523,b470eaea-8eb8-4ca5-8a20-9a45303d5983
Home Opinion An honest question for the critics of ‘NAR’ (the New Apostolic Reformation) This article is not meant to provoke or insult or demean or antagonize or gaslight.,Lean Right,the-christian-post,0,0,6d2f3269-3214-41f0-b536-1eb5b36e99ef,57aeee10-8b6f-47e1-a14c-d26c183e5c20
"Berkshire bought insurer Alleghany Corp. for $11.6 billion last year, while expanding its energy empire by purchasing Dominion Energy's natural gas pipeline and storage assets for almost $10 billion.",Center,cnbc,0,0,723a5971-ee4d-4fcd-9279-845080760b97,b133e181-b03c-4862-943a-d6288c6fb623
We will continue to build America’s affirmative offering to the world.,Center,foreign-affairs,1,1,619a9c72-1994-439b-89b6-3e5d66d4c8c0,0470f13a-3644-44a2-81cd-25f62aa40d0f
"It’s expansive, in fact, blooming from something hushed and folky into an Oasis-channeling knot of electric guitars (even featuring Wilco’s Nels Cline).",Left,new-york-magazine,1,0,82fb5954-c9cd-4489-a9ba-710bcece7824,05086031-c204-4095-ada7-431d1745ee2b
"McKenzie and Hathaway play off of each other delightfully, if you find cringing delightful.",Center,az-central,1,1,ededad2d-0161-44c9-a497-15e82c1be55e,ea5eb21e-a86a-4c75-b4d3-af87bb1d0a31
That’s almost double the number of women reporting past month use.,Left,alternet,0,0,d5eb7871-399d-4ffe-a8b0-58a134ca6803,68d3a9dd-2cfe-4532-a268-ac9541159fcd
"Even as entire business models (journalism, Hollywood, and government, among them) contorted to meet the whims and needs of platforms, they are singing a very different tune today.",Lean Left,time-magazine,1,1,d3a6f78a-48d7-43cb-8853-4902246d31fb,446bdddf-74e7-4533-9bee-caa8796777db
"Through this collaboration, these donor-advised funds were able to create a greater impact.",Lean Left,washington-monthly,0,0,e0f98f29-37d4-4903-86af-b5c53d1095b8,75665d8f-83b6-43f3-b5a9-1157b67f0c44
"Mr. Kennedy, a prominent vaccine critic and scion of one of America’s most storied political dynasties, isn’t the only independent in the race.",Center,christian-science-monitor,0,0,f126282b-ece8-47a7-9156-7afbd4188ac0,e93b5e64-db53-498a-aca1-2cc6b26d2256
"You’ve spent over 20 years in the tech industry, and I’m curious for you to just tell us a little bit about your journey to this role that you’re in today.",Center,fortune,0,0,4ed55282-6896-4569-99f2-aca8c9d78df8,02adc114-95f3-4493-87fd-4b069bc8858d
"Microsoft said the U.S. and the U.K. have linked the Forest Blizzard hackers to Russia‘s military intelligence service, the GRU.",Lean Right,washington-times,0,0,bd5babde-4b0c-4449-8491-c47cc53e3a9d,2fc5a95c-a778-4db3-92b7-407516430187
"She is objectively more prepared to be president than Palin was, which was the big concern with her.",Lean Left,abc-news,1,0,6dbff9d7-85c0-49ea-a902-0f024cdae2d1,3453698a-879e-4816-b285-49a259767173
... RAMOS: You can not deny citizenship to children in this country.,Right,newsbusters,0,0,9008dacb-5ca4-4d3c-b91d-44acdc53e269,017695ca-81f9-4e1d-b35f-a3d499eb7fb0
"Each time, his parents watched and waited, worrying about their son.",Lean Left,al-jazeera,0,0,592b72d7-a7bc-43ec-81b1-221ec0817f23,e09de6bc-9427-4dc5-ab7d-09d7866c3958
"Last night, 32 members of Congress (16 Republicans, 16 Democrats) sent a letter to the SEC expressing concerns about the approach the SEC is taking on equity market structure proposals it made in December 2022 but has yet to adopt, arguing that the economic analysis the SEC is relying on is incomplete.",Center,cnbc,0,0,2aa540a6-3489-45b6-a87c-bc3ff7dac49f,e591a43f-77e9-463d-830d-eb52f1a410f1
Palestinians brace for more violence after reprisal attacks in the West Bank Enlarge this image toggle caption Tanya Habjouqa/NOOR for NPR Tanya Habjouqa/NOOR for NPR QUSRA - Palestinians in the West Bank and inside Israel are wondering how much harder their lives may become as they watch the punishing Israeli airstrikes raining down on Gaza.,Lean Left,npr,1,0,2bab0f81-4d57-46f9-8d64-6fd53ee3c446,3971b8c4-dbc4-459e-b25d-ce9c3a18bd81
"Nonetheless, as the Japanese emperor’s role was essentially ceremonial in this period, power did lie with feudal lords such as her father.",Lean Left,the-conversation,0,0,f9842263-5d6d-4f85-bbc7-e860febd88ce,3ac5771e-845d-42fa-87bc-c8e1637a2f83
Think about all the rumors about sex that can circulate in a high school - those rumors are also all over the internet.,Lean Left,npr,1,1,b02397ff-89ca-4d0e-a963-5b12e3f0111e,1f68b642-1423-4d5a-80f5-ecfdac139467
And the Egyptian government is now pushing back with its own interpretations of ancient Egypt.,Center,christian-science-monitor,1,1,44ebd033-0fbc-40f0-b1cc-931132c8598e,83aca0d8-e1fd-4cec-ba63-07d47fb26cb2
"He flew to Coffee County on a private plane to accompany contractors as they collected elected data, and has pleaded guilty to conspiracy to commit intentional interference with performance of election duties.",Left,alternet,0,0,460d28f5-6aa0-4927-865f-1b6b7ba5a49e,ee8619ec-8e6a-48c3-a7c3-68928fcc9571
"The importance and context of the conference The conference was held in the context of the grave challenges Africa faces that may lead to further fragility of states, populations and communities in the foreseeable future and threaten food security and resilience, as Dr. Mohammed Mukhtar Al Khalil, the Director of Al Jazeera Centre for Studies, explained in his opening speech.",Lean Left,al-jazeera,0,0,ea995384-c154-4826-b046-2a22c76031a4,f9e42956-5984-40b6-9803-7317d00751cb
And it unlawfully stripped the Food and Drug Administration of its final authority over which drugs are sufficiently safe and effective to be prescribed in the United States.,Left,vox,1,0,b52c49f0-86dd-4483-9ce1-74fab6b9e80b,80932784-1f3f-425b-8b92-642c623c1739
What to do with that nuclear waste for millions of years to come is an environmental nightmare that the US still hasn’t figured out.,Lean Left,the-verge,1,0,b0d9123e-c0af-40bc-9d36-f3757801353d,8b94febc-1c66-445e-96a1-796b3db41430
"Watching Madix's traitorous bestie Raquel Leviss display loyalty for the cameras transformed the viewing experience, driving home the artificiality of reality TV relationships.",Left,salon,1,0,440a3feb-0202-427d-90e1-0e7b6d797068,aaa98e79-1ccb-43b5-b34b-456a4e9578b3
"Praising a colleague or competitor's work while underselling your achievements out of modesty might make you likable, but it could also hold you back at work.",Center,cnbc,1,1,0f4e2797-0d2c-4996-ba1b-ea35c41c5011,29f524dc-4eef-404c-b7b7-a61906c20a57
One point is awarded for every 10 rushing and receiving yards and one point for every 20 passing yards.,Lean Left,usa-today,0,0,d51046b1-663a-43ce-99a3-df333bfa4323,17203e38-a88f-41ac-9658-54dec8cd0c4c
We intend to diminish pride in the U.S by highlighting other cultures.,Right,american-greatness,0,1,38835e5e-5526-4431-b051-96e914bfb5a1,78dc0d6d-7564-42ff-9f41-40b819ac51a6
"The plan, then, is to use Israel and border security measures (more on these below) as a cudgel against skeptical Republican senators and the Republican-controlled House to back Ukraine to the hilt.",Right,the-american-conservative,1,0,c3c536ab-8f55-415a-800e-4fb3448e25db,871a8b06-e923-4a34-b3e1-27b1634a93cf
Palestinians reckon it is unthinkable that they would arrest or directly confront a settler.,Lean Left,the-economist,1,0,0bea5298-7828-4c88-9f3b-e3f61368ef35,596ffcab-2114-4037-9806-4a822e8fa15b
Columbia University and MIT both did not respond when asked for comment.,Center,cnbc,0,0,3c73bf7c-2474-4c33-866a-7255970f3d39,19849477-ee05-4184-94f0-ba1cbbf2cda6
"But even as this disappointment faded, something unbelievable was just about to happen.",Left,the-atlantic,0,1,7a0de784-7a32-4e3e-a48f-56490a52198f,9dd9131e-a56e-4028-85c9-37e1f57f0323
"Instead, the platform now rewards blue check mark badges that are identical to the old verified check marks exclusively to X’s paying subscribers, who do not undergo a verification process.",Left,vox,0,0,a30184c9-1d69-4255-a921-a928f339d2cf,32ca0265-f06d-4f0f-a94e-7d497e04e161
"Wherever you choose to stay, make sure you leave plenty of time to explore one of England’s most beautiful cities.",Lean Left,the-independent,0,0,e44fe22c-d199-424d-bbc5-24b4d5f82de9,b1bd3931-357b-4e49-9108-842c7e0f23ab
See how the Philippines' breakout star puts a twist on an age-old art by using hip-hop music and comedy.,Lean Right,new-york-post,0,0,3f226356-06f2-44f9-92f0-ab3ae61dff13,3ba696b1-c9be-48f8-b591-7869eced79e5
"Through his efforts with the Texas legislature, bills have been introduced in the state’s House (HB4903) and Senate (SB2334) requiring the comptroller to establish a gold-backed digital currency that citizens may buy.",Right,american-thinker,0,0,d3a12a3e-0565-44e8-a844-7eec7921196a,9ec62908-9207-4f4d-ba58-324ab7ea21c7
"When pressed by CBS Reports, it could not identify a single case it has filed related to sexual abuse in public schools.",Lean Left,cbs-news,0,0,b8ab900f-7458-44e1-b573-f61a1a9d0da8,0419319b-e55a-48af-a0f5-8ea92ee2f1b7
"That’s because several nations with weak pledges - especially Indonesia and Iran - have increased emissions so much that the world is heading more on a warmer track, said report lead author Claire Stockwell of Climate Analytics.",Lean Left,global-news,0,0,aaa92a11-2614-49ce-992c-d2e68fed891a,33dc6354-e7b4-4c2d-9d6c-a5f303029475
"In a way, Smith is now casting Trump’s trial as a long-awaited collision between two distinct narratives: Trump’s monthslong campaign to use lies about election fraud to pressure state and federal election officials to keep him in power; and the rioters who embraced Trump’s false claims and took violent action on his behalf on Jan. 6.",Left,alternet,0,1,1d4b898f-8d92-4b99-ab55-ae08b4114243,9ee221a0-a5da-4d94-a3e9-b89e2a09036d
A friend who used to be a country doctor told me of a homeopath who hung up her shingle in his town.,Right,american-thinker,1,0,38e0b7bc-2cec-4c4f-9f83-e7d48103ad52,04b6c5fd-4a31-43cf-ad32-981140a36e9a
Why is it that some conservatives reject critical race theory but they’re open to conspiracy theories about Jews?,Lean Right,the-christian-post,1,0,b423732a-9923-4bf7-b319-00b0b34e2cd1,176ad34b-a9a5-42b2-ba10-0409ed946e32
Shit seems to follow the home secretary around wherever he goes.,Lean Left,the-guardian,1,0,5efb1340-5b4d-4dc8-a99a-05d84d5825f7,a7f94e14-b819-4834-8b2f-eaa908593bf4
"Argos lets you pick a free game, and it’s not all cheap dross.",Center,wired,1,0,2de904c1-d868-48af-99f4-08bc31c195ef,e7fdbbb6-dfc5-4eba-a34e-0565ffaf3bb4
"While things will still be tough, the party will surely behave better than the one currently in power.",Lean Left,the-guardian,0,0,e8f95b59-ebc0-4537-8f15-6fc5ff6db212,865bc0a9-5077-4493-afe8-a4e6f4dc54e9
That is certainly the sense in which Hamas uses the phrase.,Lean Left,the-economist,1,1,23ba4f2c-c8d3-41de-8133-671da5bbdd2b,8835dbfb-0297-41ee-9da6-66c425a772ac
Biden's administration has not reimposed sanctions on Iran-backed terror groups like the Houthis-which have repeatedly fired missiles on U.S. forces in the region.,Right,washington-free-beacon,1,0,8f5bca2c-a303-4b3c-8a07-60802d37475f,c0acd10a-5250-4426-93b1-b2fed6c5ff07
"In the end, Newsom and lawmakers approved 25 new positions, a fifth of the agency’s original request .",Left,alternet,0,0,ecde48cf-d5cc-47b6-8ef0-e368f96db46c,f97753da-e780-47a5-819d-d329fa39d392
They also discuss how Democrats can prevent Trump's projection tactics from succeeding.,Left,msnbc,1,0,5e6ce8c5-34fe-4d0e-8f00-8aa7f36680dd,4741b200-c5d5-44ee-a1b8-0bb2fab87c6f
How to get tickets to Jason Aldean’s 2024 tour Tickets for Aldean’s New Jersey and New York concerts go on sale to the public Dec. 15 through Ticketmaster.,Lean Left,nj,0,0,394775f8-018c-4fcc-850f-a492603d6e0d,7a551767-01bb-4a14-9ab8-e084dc89282b
The Boring Company Gets OK to Expand Las Vegas Tunnel Network TechCrunch reported that Elon Musk’s Boring Company received approval from the Clark County Commission to proceed with adding 18 stations and 25 miles to the initial 2.2 miles of tunnels already in operation beneath the Las Vegas Convention Center.,Lean Right,reason,0,0,1509a158-b57c-4467-b6de-aa4f9f9771f2,ae4cafcc-cee5-438a-80fc-73bbdd08bd78
"Sea devilry ... K9, Tom Baker as the Fourth Doctor and Lalla Ward as Romana.",Lean Left,the-guardian,1,0,401f1ad4-bae1-4216-bd59-7a77b2768e71,5b49992b-d116-4b23-947d-9174c5fadf3f
It is the only solution that guarantees the enforcement of future reforms.,Right,the-american-conservative,0,0,e2ab9d81-b567-4887-b80f-a2800d3d3a72,93378f90-1f4f-445a-a7b5-54ebabb201b3
"Real estate companies like Zillow are attempting to attract more homebuyers into the marketplace by launching a 1% down payment program that aims to help potential buyers who have been priced out of the market due to high borrowing rates, excessive rents and elevated home prices.",Lean Right,fox-business,0,0,10393be5-3e8e-4e51-8cf2-01a1f2f45368,e9752655-30d4-4312-a835-348f67a8685a
