text,source_party,source_name,bias_estimate,model_uncertainity,sentence_id,article_id
"And her Instagram, where she's usually showing off her dance moves, is now seeing Spears in book-selling mode.",Lean Left,npr,1,1,d3c5ca5e-5dd3-427f-8655-0bba0471bb90,c5ad1066-9f8b-4e69-904a-85e4d7675f5a
"First, it’s a favor here and a favor there - a little money to tide a sibling over; a tale that pulls at the heartstrings.",Center,marketwatch,1,0,ec664817-94cb-44ea-a506-090e6cb2b36d,5d3959c9-1600-4749-990e-0580f43818e0
"He was buried in a churchyard in the English village of Milford on Sea, just a few dozen miles from Rode, and his gravestone was decorated with coral skeletons from the Great Barrier Reef.",Left,the-atlantic,0,0,52f82c54-1405-441f-9d2a-bd5dae47c3ce,676d8bd3-5303-4052-8769-49bf7dcb65c0
"Advertisement STEFANIK: Ms. Magill, at Penn, does calling for the genocide of Jews violate Penn’s rules or code of conduct?",Lean Left,washington-post,1,0,2a1e2e77-df0f-4db2-b7d5-dc01f028dd76,7b9ea5ea-a8e3-4497-a7e9-be30a8ada183
"Deutsche Bank, which has a buy rating and $85 price target on the company, said the event provided more clarity on near-term operating margin expansion and monetization opportunities.",Center,cnbc,0,0,6f9035f2-9312-4768-be7c-fefbaf757c08,5e296cdd-aa64-405d-aa1a-151a6f9239d1
"Rather, the debate focused on the legitimacy of governments, under human rights law, to impose political aims on science, an issue that could not be ignored after the U.S. deployment of atomic bombs in Hiroshima and Nagasaki in August 1945.",Lean Left,the-conversation,0,0,83352c6d-f0cc-452b-9959-e086fb7b6bbc,1fcd91a3-2740-44ad-9284-25f576b32146
"You love to wear it and take it off, you love setting it on the back of a chair with a hint of your lightness inside, a hint of you in a lighter state.",Left,the-atlantic,1,1,e75ab9ba-e714-42c3-9357-92c56c7fb735,8bc4e788-77fe-4b26-8714-b41fccd0f5e0
Reschedule fees are $5 but they also depend on state regulations.,Center,cnbc,0,0,11dc827b-dbae-4c64-8a94-11bd97c1c125,319d53cd-bd5a-4bac-937e-2b430f51a663
Her body was later found wrapped in sheets and a plastic shower curtain behind a warehouse.,Right,fox-news,0,0,79cd3ef3-d1f4-4556-942f-7aedf5b7a41d,126890c0-04f1-495b-acf7-2c98565d6812
"In my reading, he was less asserting that the economy’s unpopularity in 2023 is advantageous for the left than arguing that widespread economic discontent is good for proponents of radical economic change.",Left,new-york-magazine,1,0,ff0b2a7a-69b4-4dcb-beb9-a2dd2c4e8c2f,5103f643-08d6-45c2-869e-64c932998d9f
Such language used by Israeli officials appeared to make the use of starvation as a weapon of war acceptable.,Lean Left,al-jazeera,1,0,8d7ed507-6518-4715-825e-ac4add8ee9ba,2b9b7cf4-2b5c-4fac-b885-ba7258262054
"Perfect for one’s Christmas stocking or to gift as an add-on to the holiday present you’ve been planning, you’ll want to add plenty of these $5 bars to your cart for a sweet treat.",Lean Right,new-york-post,0,0,ee3f5b70-0984-4ed3-b52f-c1fffc96e798,8d3f9af4-9cbb-4a41-8edc-e2a338de3cc1
Liberty Barnes: There was this absolute love for Sarah and the Yarboroughs that was so strong.,Lean Left,cbs-news,0,0,852c3f13-cb96-4d7f-8185-8a2d6fef1397,157cbb2d-d7b1-46ab-99e3-8dc5a15ed99d
The legal underpinnings of his memos were widely panned by experts across the political spectrum once they became public.,Left,alternet,1,1,b7f6b2e0-67b1-4747-b12c-88c69c15153e,d1b02106-45ce-47c8-b5e8-0ec1956567c8
So ingrained is the idea that workers are suffering in today’s world that claiming otherwise is almost heretical; the dissenting inequality research has sparked an ill-tempered debate among economists.,Lean Left,the-economist,1,0,7c01c734-0feb-499f-ac4c-dde0f471324d,bdef4782-f671-4a10-9f74-02485239131f
"Trump is already notorious for cheating, lying and stealing, and has every motive to steal the election because he’s behind in the polls, and once he leaves office faces the possibility of prosecution for crimes he has already confessed to committing.",Lean Left,fair,1,0,b473c7b2-f127-45f6-9755-46529f76962a,268bbdd0-783f-43b3-8b8b-75060fa4f7b2
Never mind that the entire system of checks and balances is based on the supposition that we are all flawed and guardrails are necessary.,Lean Left,washington-monthly,1,0,992a1e64-36b9-48a1-9c1d-1dc59df47cba,68cdaa45-9549-4d82-9744-97e1c1d1b839
The prostate is extremely important early on in giving help and fluid to sperm.,Center,wired,1,1,3b9a6bc4-2012-487a-9838-97a0be195c90,6effd725-3fa6-4854-8f7e-58dc7acf8dfb
"Disney’s purchase of Lucasfilm, so brilliant in 2012, has become yet another headache for the company, with a despised sequel trilogy that made no sense and a wheelbarrow of Disney-Plus shows that cannot draw an audience to save their lives.",Right,the-federalist,1,0,d7cf5fbd-bbf2-4412-a681-d7b1416a2a0f,a887fbb7-b1b9-434f-9805-39ac090a47a9
Norton said the cost of fighting wildfires has steadily grown and is approaching about CDN$1 billion (US$750 million) a year.,Left,alternet,0,0,57b5ed2f-99ab-4079-94fa-13981b9871d2,317a99f4-6455-475d-b257-60451d0deebf
"Yet the devil, as the saying goes, is in the details.",Lean Left,washington-blade,1,0,a0dc6a1f-0888-4ea7-aac6-b366f79bb47c,5bf0b862-8cbc-4f02-b747-835919dea9f4
"If you or a loved one is skincare obsessed, then you can’t go wrong with this Advent calendar by L’Occitane.",Lean Right,new-york-post,0,0,09116c3f-7be5-4d1a-bcdb-842dfb4e5107,371e7e4a-241b-497c-9aea-4f0fb9c9f1b2
"Hunter Biden’s attorney, Abbe Lowell, said the money from Hunter Biden to his father was repayment for a loan from Mr. Biden to his son to purchase a truck.",Lean Right,washington-times,0,0,e0c4c976-8652-438a-adb6-d7e8c0250bdb,8332388d-9162-40ef-940b-048d95e75750
"They ultimately decided to leave, becoming a new kind of domestic political refugee.",Left,the-atlantic,1,0,d871e178-df1d-4be6-bd06-8e33bddf23c6,e6d175af-8847-4d93-8eee-89e0870d0cd6
"[Narrator] Regardless of the challenges, Kurt brings his pieces to life, sometimes in a jaw dropping scale.",Center,wired,1,0,1af1a722-83bf-4b3e-b9bd-420b3ccc0ac1,0e21ab4b-ffd2-417b-95fb-02ed1c2a3cb2
"Note the man in the background who has decided whatever this is, he isn’t getting involved.",Lean Left,the-guardian,1,1,a5bc03d9-b7e3-4cb8-90c3-711a1c34444a,e33028c6-6119-48bd-b06d-2591418248f4
The trailblazing retired Supreme Court Justice Sandra Day O'Connor died on Friday.,Lean Left,cbs-news,1,0,46384502-5b88-4c11-927a-9e1f0880c809,3e89df4c-9e39-43af-acb5-c2890965c1eb
"And it was your little face - this beautiful, slightly baffled face.",Lean Left,variety,1,0,1329435d-1d2f-4c21-a659-712aa9e24517,b6bf8537-db80-4249-959d-f3964d9fee0b
"Read more: White House restricts U.S. investment in some Chinese tech, citing national security concerns The meeting comes as the White House works to rush security assistance and humanitarian aid to Israel amid an intensifying conflict with Hamas.",Center,cnbc,1,1,3d0db9ad-a912-4bb6-9f9d-1dcae981de38,dde5752e-b71c-4d2e-a405-e359a682ccab
"The white rabbit didn’t murder The Black lady, no, not on TV.",Left,the-atlantic,1,1,8d9ee8b0-8208-40db-9f97-aa70e7fcc98b,6fee598a-c11d-45d5-b9fb-a74cfd5fb85d
Torrid Mini Stretch Sequin Shirred One Shoulder Dress Switch things up with this deep red one-shoulder dress for the ultimate style moment that’ll start 2024 on the right note.,Center,az-central,0,0,35ce0b72-139f-49bf-b976-da27e01d62fa,a67af9f6-2aea-45a6-917e-9b7ac40ab599
"In the heyday of witch hunts, anger over women's growing economic and social independence led accusations that they were cavorting with Satan and calling down infernal curses upon their neighbors.",Left,alternet,1,0,1dbffa0d-c0c1-43a0-a945-bd829a2c4009,4de2cbd6-50e6-4cd9-b0ab-910f09ef8542
"Gallant’s background is in evidence-informed policy across public and social sectors, and her work has helped advance ideas like tiered funding and cost-effectiveness, which have come to define DIV’s approach.",Left,vox,0,0,50d61cb9-71cc-4304-b4e6-3ffc94fdb2a4,2d2200ce-fe31-4ff8-b193-218d6e46bc80
But he has not talked about it in office - to the point that more moderate senators and activists in the party’s left flank have pushed him to do more.,Lean Left,cnn,0,0,a3b71cd5-1570-4f57-93ab-a2c020d4a40a,6a49b7bb-44e1-42b8-a692-9183e3608fb0
Paul suggested that Fauci may have influenced this decision during undisclosed meetings at the CIA.,Right,newsmax,0,0,659fcfc4-6097-4a7f-8cbb-07f17d63a85e,553cea8c-3350-4d96-8307-af2bb27d2a43
"This mindset forms the basis of our civilization whether we are an airline pilot or dentist, objective measurements of performance are the foundation of our society.",Right,american-greatness,0,0,56177a76-7ee2-48ed-8979-ced106e1a722,21b88ed4-ecaf-446b-8ab9-ed50744020e0
The ex-boyfriend of celebrity therapist Amie Harwick - who was found guilty of murder after he threw her off a balcony in 2020 - was sentenced Wednesday to life in prison without the possibility of parole.,Lean Left,nbc-news,0,0,149bc9de-9d01-44ae-b2e1-15111568eccc,8998878c-f365-4b1c-8c52-c1b9f0bd5e22
"The series dives below the surface of the seemingly fabulous lives of deep-pocketed guests who can afford to stay at one of the five-star resorts of the title’s locations (first Hawaii, then Sicily, with Thailand scheduled for season 3), and the people who trip over themselves to serve their every need.",Center,wired,1,0,9fc48c6b-a3ba-4400-bb34-3ea0ba151007,4877e9cf-9912-47f8-b93a-6ac676d6a9c0
Jason Miller // Getty Images This year’s Steelers are pretty much the ultimate example of their black (and gold) magic.,Left,esquire,1,0,6b62de5f-c1b4-49d9-bcfd-28e5d9223ebf,133f0960-757c-4292-8be1-07ced8b3cb19
"After she was bitten by the shark, a lifeguard went out in a rescue boat and retrieved both the woman and her male relative.",Lean Right,boston-herald,0,0,88348e13-b48e-4f7f-98d7-d4c123c90f50,0c2f8e77-4271-4380-a862-60427cf92c8b
"Since no political leader in the state has the courage to talk about sending immigrants back to where they came from so they can pursue legal entry, perhaps a Meloni solution should be considered.",Lean Right,boston-herald,1,0,465f9657-d76f-4f62-83b4-171ec51ed49a,f7025e5d-3f27-4c97-8306-e3ad00382944
"In 1931, they released an advertisement with the popularized image of Santa - a jolly, fat man sporting red, white and green.",Lean Left,usa-today,1,0,04d2cf08-0659-4736-8347-ef01c442c749,a9d5bfdd-9d88-4568-9d7a-6e9c1ba7008b
"Of all the places in the world, Hollywood is not a healthy place.",Right,fox-news,0,1,35938584-300e-4e68-bb6c-a5779b16d77c,2864d150-116f-4440-9f0c-c0678bd4b84c
"Photograph: Eddie Keogh/Reuters The sense was of a bounce waiting to happen - the caretaker, Aaron Danks, won his first game 4-0 - but what has happened under Emery is more substantial than just the fillip of a new face.",Lean Left,the-guardian,0,0,b92e39a5-f480-4fe4-963b-d5a05253ba5c,81917a60-4034-484f-91ae-fc0dfa3b02b8
"Please try again later {{ /verifyErrors }} The best of Britain was on display at the 2023 Hankook London E-Prix for the conclusion of Season 9 of the ABB FIA Formula E World Championship, as two British winners were crowned on home soil over the weekend.",Lean Left,the-independent,0,0,3e23e75d-24aa-48f0-b994-e546492ca75d,477a5b3b-8c12-44ee-aa34-90bb20611c00
"In pursuit, Israeli forces will have to fight in other urban centers smaller in size but overcrowded with refugees engaged with international relief agencies.",Right,american-thinker,1,1,19e68ac3-e8f4-4ba4-84c4-61306e8090bb,c78b96cf-9851-432f-b0c5-d31527fc90d0
"The goal for the first 24 hours was to advance nearly nine miles, reaching the village of Robotyne - an initial thrust south toward the larger objective of reclaiming Melitopol, a city near the Sea of Azov, and severing Russian supply lines.",Lean Left,washington-post,0,0,14f3df39-c78d-4d5d-8121-60a8a5da2575,2147ce8e-6928-4cb8-afcd-291bde1f1a35
"REUTERS/Rebecca Cook Acquire Licensing Rights Sept 18 (Reuters) - Labor negotiations continued this week between union negotiators and representatives of the Detroit Three automakers days into a strike against General Motors (GM.N), Ford (F.N) Below are comments from some of the 10 Republican presidential candidates seeking their party's 2024 nomination to take on Democratic U.S. President Joe Biden, who has backed the United Auto Workers.",Left,alternet,0,0,c96dbe2c-c9af-4416-94fc-7a119d61bd1a,9c8db00e-fdf2-4e71-aae2-3215ad56597f
"If confirmed, that figure alone would undermine the Times’s determination to cast Israel as more savage than Putin.",Right,washington-free-beacon,1,0,e61667f5-29a2-4a5a-9204-3a0ed8fc3584,9fb06e3b-743d-44a4-aefe-a8b42188e8e4
Princes William (Rufus Kampa) and Harry (Fflyn Edwards) are the pawns in their parents’ post-divorce jostling for media attention.,Lean Left,the-conversation,1,0,e9bc2edd-9a65-4feb-b78c-04327a965f98,5fe23652-e0fe-4ede-a7a3-c3dca2611458
"You are allowed to ask questions, to reflect on the various choices you both made in similar yet distinct situations, and to draw your own conclusions without adopting his wholesale.",Left,slate,0,0,3782186c-41fd-416f-b9e6-b011b176e00f,cf5dddc9-8383-4ac8-b861-62e4a7cfd06e
"It now has a favorable view among nearly 60% of all Americans, according to KFF.",Lean Left,cnn,0,0,2e3e57b0-933d-48de-a6a9-a34169fa6d23,6a49b7bb-44e1-42b8-a692-9183e3608fb0
"For me, this was the ultimate solution to warming my parents' bones when slippers and bathrobes fail.",Center,cnet,1,0,3b5aca59-117a-4682-ab1b-97755f2dbb83,bc828ee5-a952-46b4-ace4-1a4888168a6b
"The app is a little confusing, but Reolink recently added 2FA.",Center,wired,0,0,4ba19881-be8b-4f16-a92b-904e5b87e4a2,a77665c6-7790-42bc-917b-b956ff0aea52
Trump is tied with or leading Biden in the early 2024 presidential polls.,Left,alternet,0,0,6587b52b-3ba9-47f3-8db9-b6c687b47908,829915e6-c1c6-4a22-8e99-5944f35c5754
"The disease often affects a person's autonomic system, which regulates functions including heart rate, blood pressure and breathing.",Lean Left,npr,0,0,b5936179-e622-44d5-b071-82a705ce7510,ba2a382d-21df-4423-b5f5-14fd23efdc73
All have serious implications for Indigenous peoples - and all communities - whose sense of belonging to their lands is a vital part of identity and wellbeing.,Lean Left,the-conversation,0,0,9dbe52fa-936e-4b7b-a4b1-30c111b8f25e,95a77463-e1c0-4b88-835b-ede08d23f7d8
"And a closure: the flashy Liverpool Chinese restaurant Lu Ban, headed up by British chef Dave Critchley, has closed after four years.",Lean Left,the-guardian,1,0,3ee50221-c329-4aaf-9f29-0b8635498a15,035decb2-fc7c-488e-a73e-ec5ac035a10e
"Thousands of climate scientists, mayors, activists, corporate executives and representatives of major oil companies will also fly to the petroleum-dependent host country to attend hundreds of side events.",Lean Left,npr,0,0,df47875e-cbfb-4815-8f15-922405254895,c7bc626d-9767-4e0e-8514-10e1483a944a
[snip] Disincentives: There was a time when having to print a correction was the most professionally mortifying thing imaginable.,Right,american-thinker,1,0,fed2f5da-7d8e-450f-922b-738edf352ac4,6a824712-64d1-48f2-85c9-47941ab3ed29
"That governing document, known as the Mayflower Compact, provided for peace, security and equality for everyone in their anticipated settlement.",Right,newsmax,0,0,59dcbc4d-ff3f-4ed8-8f3b-e34673b1e9d2,63b05e0b-6791-470b-8b41-c7674f513f49
"Tactfully - and sometimes bluntly - she asserted herself in the male-dominated realms of law and politics, paving the way for generations of women after her.",Center,christian-science-monitor,1,1,3d9da7eb-b1f7-4069-82b3-77c52fd85748,1aff1eef-621e-4f2c-a8c0-c9cc639dc6c2
"No recording was allowed at the screening, in a nondescript auditorium on an army base: this was a sadistic snuff film not for the public’s eyes.",Lean Left,the-economist,1,0,e9a8087b-9b8d-47fd-8129-a3525515cfa4,f11e9b3d-94f8-4c43-85b7-d1517507fb38
He sustained the first work-related injuries in 2014 after grueling ten-hour shifts on the trim line installing brackets on vehicles.,Left,jacobin,0,0,8ae3b86d-a6e0-4fa4-9887-82337bcc094b,fca1385e-dd9a-48b1-85a6-f2ad5af48abf
